Book,Chapter,Verse,Original_User_Text,Authoritative_Text,Replaced
Genesis,36,10,אלה שמות בני עשו אליפז בן עדה אשת עשו רעואל בן בשמת אשת עשו,אלה שמות בני עשו אליפז בן עדה אשת עשו רעואל בן בשמת אשת עשו,NO
Genesis,36,11,ויהיו בני אליפז תימן אומר צפו וגעתם וקנז,ויהיו בני אליפז תימן אומר צפו וגעתם וקנז,NO
Genesis,36,12,ותמנע היתה פילגש לאליפז בן עשו ותלד לאליפז את עמלק אלה בני עדה אשת עשו,ותמנע היתה פילגש לאליפז בן עשו ותלד לאליפז את עמלק אלה בני עדה אשת עשו,NO
Genesis,36,13,ואלה בני רעואל נחת וזרח שמה ומזה אלה היו בני בשמת אשת עשו,ואלה בני רעואל נחת וזרח שמה ומזה אלה היו בני בשמת אשת עשו,NO
Genesis,36,14,ואלה היו בני אהליבמה בת ענה בת צבעון אשת עשו ותלד לעשו את יעיש [יעוש] ואת יעלם ואת קרח,ואלה היו בני אהליבמה בת ענה בת צבעון אשת עשו ותלד לעשו את יעיש [יעוש] ואת יעלם ואת קרח,NO
Genesis,36,15,אלה אלופי בני עשו בני אליפז בכור עשו אלוף תימן אלוף אומר אלוף צפו אלוף קנז,אלה אלופי בני עשו בני אליפז בכור עשו אלוף תימן אלוף אומר אלוף צפו אלוף קנז,NO
Genesis,36,16,אלוף קרח אלוף געתם אלוף עמלק אלה אלופי אליפז בארץ אדום אלה בני עדה,אלוף קרח אלוף געתם אלוף עמלק אלה אלופי אליפז בארץ אדום אלה בני עדה,NO
Genesis,36,17,ואלה בני רעואל בן עשו אלוף נחת אלוף זרח אלוף שמה אלוף מזה אלה אלופי רעואל בארץ אדום אלה בני בשמת אשת עשו,ואלה בני רעואל בן עשו אלוף נחת אלוף זרח אלוף שמה אלוף מזה אלה אלופי רעואל בארץ אדום אלה בני בשמת אשת עשו,NO
Genesis,36,18,ואלה בני אהליבמה אשת עשו אלוף יעוש אלוף יעלם אלוף קרח אלה אלופי אהליבמה בת ענה אשת עשו,ואלה בני אהליבמה אשת עשו אלוף יעוש אלוף יעלם אלוף קרח אלה אלופי אהליבמה בת ענה אשת עשו,NO
Genesis,36,19,אלה בני עשו ואלה אלופיהם הוא אדום,אלה בני עשו ואלה אלופיהם הוא אדום,NO
Genesis,36,20,אלה בני שעיר החרי ישבי הארץ לוטן ושובל וצבעון וענה,אלה בני שעיר החרי ישבי הארץ לוטן ושובל וצבעון וענה,NO
Genesis,36,21,ודשון ואצר ודישן אלה אלופי החרי בני שעיר בארץ אדום,ודשון ואצר ודישן אלה אלופי החרי בני שעיר בארץ אדום,NO
Genesis,36,22,ויהיו בני לוטן חרי והימם ואחות לוטן תמנע,ויהיו בני לוטן חרי והימם ואחות לוטן תמנע,NO
Genesis,36,23,ואלה בני שובל עלון ומנחת ועיבל שפו ואונם,ואלה בני שובל עלון ומנחת ועיבל שפו ואונם,NO
Genesis,36,24,ואלה בני צבעון ואיה וענה הוא ענה אשר מצא את הימם במדבר ברעתו את החמרים לצבעון אביו,ואלה בני צבעון ואיה וענה הוא ענה אשר מצא את הימם במדבר ברעתו את החמרים לצבעון אביו,NO
Genesis,36,25,ואלה בני ענה דשן ואהליבמה בת ענה,ואלה בני ענה דשן ואהליבמה בת ענה,NO
Genesis,36,26,ואלה בני דישן חמדן ואשבן ויתרן וכרן,ואלה בני דישן חמדן ואשבן ויתרן וכרן,NO
Genesis,36,27,אלה בני אצר בלהן וזעון ועקן,אלה בני אצר בלהן וזעון ועקן,NO
Genesis,36,28,אלה בני דישן עוץ וארן,אלה בני דישן עוץ וארן,NO
Genesis,36,29,אלה אלופי החרי אלוף לוטן אלוף שובל אלוף צבעון אלוף ענה,אלה אלופי החרי אלוף לוטן אלוף שובל אלוף צבעון אלוף ענה,NO
Genesis,36,30,אלוף דשן אלוף אצר אלוף דישן אלה אלופי החרי לאלפיהם בארץ שעיר,אלוף דשן אלוף אצר אלוף דישן אלה אלופי החרי לאלפיהם בארץ שעיר,NO
Genesis,36,31,ואלה המלכים אשר מלכו בארץ אדום לפני מלך מלך לבני ישראל,ואלה המלכים אשר מלכו בארץ אדום לפני מלך מלך לבני ישראל,NO
Genesis,36,32,וימלך באדום בלע בן בעור ושם עירו דנהבה,וימלך באדום בלע בן בעור ושם עירו דנהבה,NO
Genesis,36,33,וימת בלע וימלך תחתיו יובב בן זרח מבצרה,וימת בלע וימלך תחתיו יובב בן זרח מבצרה,NO
Genesis,36,34,וימת יובב וימלך תחתיו חשם מארץ התימני,וימת יובב וימלך תחתיו חשם מארץ התימני,NO
Genesis,36,35,וימת חשם וימלך תחתיו הדד בן בדד המכה את מדין בשדה מואב ושם עירו עוית,וימת חשם וימלך תחתיו הדד בן בדד המכה את מדין בשדה מואב ושם עירו עוית,NO
Genesis,36,36,וימת הדד וימלך תחתיו שמלה ממשרקה,וימת הדד וימלך תחתיו שמלה ממשרקה,NO
Genesis,36,37,וימת שמלה וימלך תחתיו שאול מרחבות הנהר,וימת שמלה וימלך תחתיו שאול מרחבות הנהר,NO
Genesis,36,38,וימת שאול וימלך תחתיו בעל חנן בן עכבור,וימת שאול וימלך תחתיו בעל חנן בן עכבור,NO
Genesis,36,39,וימת בעל חנן בן עכבור וימלך תחתיו הדר ושם עירו פעו ושם אשתו מהיטבאל בת מטרד בת מי זהב,וימת בעל חנן בן עכבור וימלך תחתיו הדר ושם עירו פעו ושם אשתו מהיטבאל בת מטרד בת מי זהב,NO
Genesis,36,40,ואלה שמות אלופי עשו למשפחתם למקמתם בשמתם אלוף תמנע אלוף עלוה אלוף יתת,ואלה שמות אלופי עשו למשפחתם למקמתם בשמתם אלוף תמנע אלוף עלוה אלוף יתת,NO
Genesis,36,41,אלוף אהליבמה אלוף אלה אלוף פינן,אלוף אהליבמה אלוף אלה אלוף פינן,NO
Genesis,36,42,אלוף קנז אלוף תימן אלוף מבצר,אלוף קנז אלוף תימן אלוף מבצר,NO
Genesis,36,43,אלוף מגדיאל אלוף עירם אלה אלופי אדום למשבתם בארץ אחזתם הוא עשו אבי אדום,אלוף מגדיאל אלוף עירם אלה אלופי אדום למשבתם בארץ אחזתם הוא עשו אבי אדום,NO
Genesis,37,1,וישב יעקב בארץ מגורי אביו בארץ כנען,וישב יעקב בארץ מגורי אביו בארץ כנען,NO
Genesis,37,2,אלה תלדות יעקב יוסף בן שבע עשרה שנה היה רעה את אחיו בצאן והוא נער את בני בלהה ואת בני זלפה נשי אביו ויבא יוסף את דבתם רעה אל אביהם,אלה תלדות יעקב יוסף בן שבע עשרה שנה היה רעה את אחיו בצאן והוא נער את בני בלהה ואת בני זלפה נשי אביו ויבא יוסף את דבתם רעה אל אביהם,NO
Genesis,37,3,וישראל אהב את יוסף מכל בניו כי בן זקנים הוא לו ועשה לו כתנת פסים,וישראל אהב את יוסף מכל בניו כי בן זקנים הוא לו ועשה לו כתנת פסים,NO
Genesis,37,4,ויראו אחיו כי אתו אהב אביהם מכל אחיו וישנאו אתו ולא יכלו דברו לשלם,ויראו אחיו כי אתו אהב אביהם מכל אחיו וישנאו אתו ולא יכלו דברו לשלם,NO
Genesis,37,5,ויחלם יוסף חלום ויגד לאחיו ויוספו עוד שנא אתו,ויחלם יוסף חלום ויגד לאחיו ויוספו עוד שנא אתו,NO
Genesis,37,6,ויאמר אליהם שמעו נא החלום הזה אשר חלמתי,ויאמר אליהם שמעו נא החלום הזה אשר חלמתי,NO
Genesis,37,7,והנה אנחנו מאלמים אלמים בתוך השדה והנה קמה אלמתי וגם נצבה והנה תסבינה אלמתיכם ותשתחוין לאלמתי,והנה אנחנו מאלמים אלמים בתוך השדה והנה קמה אלמתי וגם נצבה והנה תסבינה אלמתיכם ותשתחוין לאלמתי,NO
Genesis,37,8,ויאמרו לו אחיו המלך תמלך עלינו אם משול תמשל בנו ויוספו עוד שנא אתו על חלמתיו ועל דבריו,ויאמרו לו אחיו המלך תמלך עלינו אם משול תמשל בנו ויוספו עוד שנא אתו על חלמתיו ועל דבריו,NO
Genesis,37,9,ויחלם עוד חלום אחר ויספר אתו לאחיו ויאמר הנה חלמתי חלום עוד והנה השמש והירח ואחד עשר כוכבים משתחוים לי,ויחלם עוד חלום אחר ויספר אתו לאחיו ויאמר הנה חלמתי חלום עוד והנה השמש והירח ואחד עשר כוכבים משתחוים לי,NO
Genesis,37,10,ויספר אל אביו ואל אחיו ויגער בו אביו ויאמר לו מה החלום הזה אשר חלמת הבוא נבוא אני ואמך ואחיך להשתחות לך ארצה,ויספר אל אביו ואל אחיו ויגער בו אביו ויאמר לו מה החלום הזה אשר חלמת הבוא נבוא אני ואמך ואחיך להשתחות לך ארצה,NO
Genesis,37,11,ויקנאו בו אחיו ואביו שמר את הדבר,ויקנאו בו אחיו ואביו שמר את הדבר,NO
Genesis,37,12,וילכו אחיו לרעות את צאן אביהם בשכם,וילכו אחיו לרעות את צאן אביהם בשכם,NO
Genesis,37,13,ויאמר ישראל אל יוסף הלוא אחיך רעים בשכם לכה ואשלחך אליהם ויאמר לו הנני,ויאמר ישראל אל יוסף הלוא אחיך רעים בשכם לכה ואשלחך אליהם ויאמר לו הנני,NO
Genesis,37,14,ויאמר לו לך נא ראה את שלום אחיך ואת שלום הצאן והשבני דבר וישלחהו מעמק חברון ויבא שכמה,ויאמר לו לך נא ראה את שלום אחיך ואת שלום הצאן והשבני דבר וישלחהו מעמק חברון ויבא שכמה,NO
Genesis,37,15,וימצאהו איש והנה תעה בשדה וישאלהו האיש לאמר מה תבקש,וימצאהו איש והנה תעה בשדה וישאלהו האיש לאמר מה תבקש,NO
Genesis,37,16,ויאמר את אחי אנכי מבקש הגידה נא לי איפה הם רעים,ויאמר את אחי אנכי מבקש הגידה נא לי איפה הם רעים,NO
Genesis,37,17,ויאמר האיש נסעו מזה כי שמעתי אמרים נלכה דתינה וילך יוסף אחר אחיו וימצאם בדתן,ויאמר האיש נסעו מזה כי שמעתי אמרים נלכה דתינה וילך יוסף אחר אחיו וימצאם בדתן,NO
Genesis,37,18,ויראו אתו מרחק ובטרם יקרב אליהם ויתנכלו אתו להמיתו,ויראו אתו מרחק ובטרם יקרב אליהם ויתנכלו אתו להמיתו,NO
Genesis,37,19,ויאמרו איש אל אחיו הנה בעל החלמות הלזה בא,ויאמרו איש אל אחיו הנה בעל החלמות הלזה בא,NO
Genesis,37,20,ועתה לכו ונהרגהו ונשלכהו באחד הברות ואמרנו חיה רעה אכלתהו ונראה מה יהיו חלמתיו,ועתה לכו ונהרגהו ונשלכהו באחד הברות ואמרנו חיה רעה אכלתהו ונראה מה יהיו חלמתיו,NO
Genesis,37,21,וישמע ראובן ויצלהו מידם ויאמר לא נכנו נפש,וישמע ראובן ויצלהו מידם ויאמר לא נכנו נפש,NO
